receptor,N,meanScore,sdScore,skewScore,kurtScore,meanLEF,sdLEF,skewLEF,kurtLEF,meanNvdw,sdNvdw,skewNvdw,kurtNvdw,meanNinter,sdNinter,skewNinter,kurtNinter,experiment,batch
x1BQM_RT_NNRTI_NNRTInADJ,1880,-8.2619680851064,0.238095246520337,-0.018891422485435,-2.98111360249736,-0.433949468085105,0.0970763535282076,-0.00314043724875706,-2.99686039808501,42.25,9.25246108824363,-28.5284216887512,25.5208333333333,1.18510638297872,1.18542169664213,-0.468283606404039,-2.53184095367434,140,762338
x1EP4_RT_NNRTI_NNRTInADJ,1880,-8.19265957446809,0.00734237855190913,-1.79653943291301e-05,-2.99998203938434,-0.430183510638297,0.0258233581896448,-0.000222222817328797,-2.99977783629235,43.8409574468085,6.16068125018831,12.6479659921864,9.64460172400712,1.38989361702128,0.389997353518264,-0.0506858262639892,-2.94932765580202,140,762339
x1FK9_EFZ1_RT_KNUC_KNUCnINuB,1880,-5.63414893617022,0.834370872834044,0.231996525315296,-2.76806518409536,-0.294454787234043,0.00554668814519488,-1.02525219705073e-05,-2.99998975020513,30.9574468085106,1.95796761384342,-1.27753915229493,-1.72280066395059,1.79946808510638,0.200585269135586,0.0134079160397373,-2.9865956503697,140,762340
x1FK9_RT_KNUC_KNUCnINuB,1880,-5.63420212765958,0.434317653038138,0.0628605496764254,-2.93715617077863,-0.294397872340426,0.0344070243619631,0.000394509477205596,-2.99960559545948,31.0329787234043,0.96727856575199,0.311792984492385,-2.68828995020373,1.88297872340426,0.883213651896755,-0.259952954281656,-2.74011619133846,140,762341
x1FK9_RT_NNRTI_NNRTInADJ,1880,-8.23590425531915,1.43628629716585,0.687456535318985,-2.31272632318545,-0.435695744680849,0.0106985904291185,3.81431305582738e-05,-2.99996186701524,45.5510638297872,0.55121044781026,-0.101250713463014,-2.89877621850008,1.45106382978723,0.451183841450866,-0.0678375704876511,-2.93218047381922,140,762342
x1KLM_RT_NNRTI_NNRTInADJ,1880,-8.22728723404255,0.727480738697853,0.176362484755594,-2.82368442639958,-0.435193085106382,0.100833735943686,-0.00338824594589347,-2.99661265530321,44.7553191489362,16.7597771293661,-93.6051382225228,90.5802399275701,1.35478723404255,0.645384433584792,0.138803425166378,-2.86123349554852,140,762343
x1rt1RTaj,1880,-5.44159574468085,1.65884549631547,-0.917012143335522,-2.08323177531309,-0.294672340425532,0.0216781066463142,0.000156605102339976,-2.99984343655349,31.6489361702128,7.35301968024895,18.0175056703962,15.0127131432014,2.10372340425532,1.10401706487094,-0.406176491065089,-2.59393154896635,140,762344
x1rt1RTal,1880,-6.86074468085106,1.03953182715416,-0.360112993598182,-2.63998279387356,-0.367864361702127,0.0481484454387928,-0.0007725520514156,-2.99922765344189,37.9287234042553,3.07209375063367,3.14508321208491,0.144246642523,1.78351063829787,0.216546961639745,0.015626704501308,-2.98437745208994,140,762345
x1rt1RTkn,1880,5.36079787234044,8.56307558898915,-24.4355864276358,21.4290867370231,0.169629255319149,0.382731059033953,-0.0488147000352249,-2.95119828432464,46.8696808510638,24.8762977677306,-206.221862079819,203.167008544583,3.43670212765957,3.43761650897887,-3.93802132349506,0.936973838086537,140,762346
x1rt1RTnb,1880,-5.80999999999999,0.310082479714107,0.0320418562371225,-2.96796666666667,-0.303045212765957,0.197007189732567,-0.0129338363791183,-2.98706960392853,33.8659574468085,2.86671997374682,-2.73863248555796,-0.262095971027557,2.19042553191489,8.81191837512887,25.8764170441293,22.8695341029133,140,762347
