bstart,bend,receptor,protein,site,library,experiment,pdb,gpf,dpf,program,align,res,md,alt,cx,cy,cz,sx,sy,sz,flex,status
5505,5505,xh2_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5506,5506,xh2_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5507,5507,xh2_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
5508,5508,xmdEq_1B11fiv.pdbqt,PR,Exo_ChnA,CB_bb,27,1B11,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5509,5509,xmdEq_1BDL.pdbqt,PR,Exo_ChnA,CB_bb,27,1BDL,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5510,5510,xmdEq_1BDQ.pdbqt,PR,Exo_ChnA,CB_bb,27,1BDQ,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5511,5511,xmdEq_1HHP.pdbqt,PR,Exo_ChnA,CB_bb,27,1HHP,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5512,5512,xmdEq_1HII.pdbqt,PR,Exo_ChnA,CB_bb,27,1HII,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5513,5513,xmdEq_1HSI.pdbqt,PR,Exo_ChnA,CB_bb,27,1HSI,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5514,5514,xmdEq_1IZI.pdbqt,PR,Exo_ChnA,CB_bb,27,1IZI,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5515,5515,xmdEq_1MEU.pdbqt,PR,Exo_ChnA,CB_bb,27,1MEU,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5516,5516,xmdEq_1MSM.pdbqt,PR,Exo_ChnA,CB_bb,27,1MSM,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5517,5517,xmdEq_1MSN.pdbqt,PR,Exo_ChnA,CB_bb,27,1MSN,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5518,5518,xmdEq_1TW7.pdbqt,PR,Exo_ChnA,CB_bb,27,1TW7,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5519,5519,xmdEq_2AZ8.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZ8,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5520,5520,xmdEq_2AZ9.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZ9,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5521,5521,xmdEq_2AZC.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZC,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5522,5522,xmdEq_2FDD.pdbqt,PR,Exo_ChnA,CB_bb,27,2FDD,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5523,5523,xmdEq_2HC0.pdbqt,PR,Exo_ChnA,CB_bb,27,2HC0,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5524,5524,xmdEq_2R5P1c.pdbqt,PR,Exo_ChnA,CB_bb,27,2R5P,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5525,5525,xmdEq_4FIV.pdbqt,PR,Exo_ChnA,CB_bb,27,4FIV,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5526,5526,xmdEq_Model3X.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5527,5527,xmdEq_Model6Xapo.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5528,5528,x1k6_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5529,5529,x1k6_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5530,5530,x1k6_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
5531,5531,xh2_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5532,5532,xh2_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5533,5533,xh2_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
5534,5534,xmdEq_1B11fiv.pdbqt,PR,Exo_ChnA,CB_bb,27,1B11,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5535,5535,xmdEq_1BDL.pdbqt,PR,Exo_ChnA,CB_bb,27,1BDL,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5536,5536,xmdEq_1BDQ.pdbqt,PR,Exo_ChnA,CB_bb,27,1BDQ,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5537,5537,xmdEq_1HHP.pdbqt,PR,Exo_ChnA,CB_bb,27,1HHP,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5538,5538,xmdEq_1HII.pdbqt,PR,Exo_ChnA,CB_bb,27,1HII,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5539,5539,xmdEq_1HSI.pdbqt,PR,Exo_ChnA,CB_bb,27,1HSI,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5540,5540,xmdEq_1IZI.pdbqt,PR,Exo_ChnA,CB_bb,27,1IZI,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5541,5541,xmdEq_1MEU.pdbqt,PR,Exo_ChnA,CB_bb,27,1MEU,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5542,5542,xmdEq_1MSM.pdbqt,PR,Exo_ChnA,CB_bb,27,1MSM,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5543,5543,xmdEq_1MSN.pdbqt,PR,Exo_ChnA,CB_bb,27,1MSN,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5544,5544,xmdEq_1TW7.pdbqt,PR,Exo_ChnA,CB_bb,27,1TW7,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5545,5545,xmdEq_2AZ8.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZ8,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5546,5546,xmdEq_2AZ9.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZ9,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5547,5547,xmdEq_2AZC.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZC,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5548,5548,xmdEq_2FDD.pdbqt,PR,Exo_ChnA,CB_bb,27,2FDD,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5549,5549,xmdEq_2HC0.pdbqt,PR,Exo_ChnA,CB_bb,27,2HC0,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5550,5550,xmdEq_2R5P1c.pdbqt,PR,Exo_ChnA,CB_bb,27,2R5P,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5551,5551,xmdEq_4FIV.pdbqt,PR,Exo_ChnA,CB_bb,27,4FIV,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5552,5552,xmdEq_Model3X.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5553,5553,xmdEq_Model6Xapo.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5554,5554,x1k6_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5555,5555,x1k6_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5556,5556,x1k6_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
5557,5557,xh2_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5558,5558,xh2_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5559,5559,xh2_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
5560,5560,xmdEq_1B11fiv.pdbqt,PR,Exo_ChnA,CB_bb,27,1B11,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5561,5561,xmdEq_1BDL.pdbqt,PR,Exo_ChnA,CB_bb,27,1BDL,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5562,5562,xmdEq_1BDQ.pdbqt,PR,Exo_ChnA,CB_bb,27,1BDQ,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5563,5563,xmdEq_1HHP.pdbqt,PR,Exo_ChnA,CB_bb,27,1HHP,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5564,5564,xmdEq_1HII.pdbqt,PR,Exo_ChnA,CB_bb,27,1HII,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5565,5565,xmdEq_1HSI.pdbqt,PR,Exo_ChnA,CB_bb,27,1HSI,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5566,5566,xmdEq_1IZI.pdbqt,PR,Exo_ChnA,CB_bb,27,1IZI,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5567,5567,xmdEq_1MEU.pdbqt,PR,Exo_ChnA,CB_bb,27,1MEU,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5568,5568,xmdEq_1MSM.pdbqt,PR,Exo_ChnA,CB_bb,27,1MSM,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5569,5569,xmdEq_1MSN.pdbqt,PR,Exo_ChnA,CB_bb,27,1MSN,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5570,5570,xmdEq_1TW7.pdbqt,PR,Exo_ChnA,CB_bb,27,1TW7,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5571,5571,xmdEq_2AZ8.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZ8,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5572,5572,xmdEq_2AZ9.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZ9,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5573,5573,xmdEq_2AZC.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZC,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5574,5574,xmdEq_2FDD.pdbqt,PR,Exo_ChnA,CB_bb,27,2FDD,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5575,5575,xmdEq_2HC0.pdbqt,PR,Exo_ChnA,CB_bb,27,2HC0,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5576,5576,xmdEq_2R5P1c.pdbqt,PR,Exo_ChnA,CB_bb,27,2R5P,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5577,5577,xmdEq_4FIV.pdbqt,PR,Exo_ChnA,CB_bb,27,4FIV,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5578,5578,xmdEq_Model3X.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5579,5579,xmdEq_Model6Xapo.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5580,5580,x1k6_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5581,5581,x1k6_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5582,5582,x1k6_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
5583,5583,xh2_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5584,5584,xh2_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5585,5585,xh2_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
5586,5586,xmdEq_1B11fiv.pdbqt,PR,Exo_ChnA,CB_bb,27,1B11,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5587,5587,xmdEq_1BDL.pdbqt,PR,Exo_ChnA,CB_bb,27,1BDL,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5588,5588,xmdEq_1BDQ.pdbqt,PR,Exo_ChnA,CB_bb,27,1BDQ,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5589,5589,xmdEq_1HHP.pdbqt,PR,Exo_ChnA,CB_bb,27,1HHP,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5590,5590,xmdEq_1HII.pdbqt,PR,Exo_ChnA,CB_bb,27,1HII,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5591,5591,xmdEq_1HSI.pdbqt,PR,Exo_ChnA,CB_bb,27,1HSI,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5592,5592,xmdEq_1IZI.pdbqt,PR,Exo_ChnA,CB_bb,27,1IZI,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5593,5593,xmdEq_1MEU.pdbqt,PR,Exo_ChnA,CB_bb,27,1MEU,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5594,5594,xmdEq_1MSM.pdbqt,PR,Exo_ChnA,CB_bb,27,1MSM,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5595,5595,xmdEq_1MSN.pdbqt,PR,Exo_ChnA,CB_bb,27,1MSN,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5596,5596,xmdEq_1TW7.pdbqt,PR,Exo_ChnA,CB_bb,27,1TW7,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5597,5597,xmdEq_2AZ8.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZ8,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5598,5598,xmdEq_2AZ9.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZ9,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5599,5599,xmdEq_2AZC.pdbqt,PR,Exo_ChnA,CB_bb,27,2AZC,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5600,5600,xmdEq_2FDD.pdbqt,PR,Exo_ChnA,CB_bb,27,2FDD,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5601,5601,xmdEq_2HC0.pdbqt,PR,Exo_ChnA,CB_bb,27,2HC0,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5602,5602,xmdEq_2R5P1c.pdbqt,PR,Exo_ChnA,CB_bb,27,2R5P,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5603,5603,xmdEq_4FIV.pdbqt,PR,Exo_ChnA,CB_bb,27,4FIV,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5604,5604,xmdEq_Model3X.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5605,5605,xmdEq_Model6Xapo.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5606,5606,x1k6_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5607,5607,x1k6_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5608,5608,x1k6_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,1KZK,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
5609,5609,xh2_EqMD.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,EQ,none,0,0,0,0,0,0,none,R
5610,5610,xh2_MIN.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,MIN,none,0,0,0,0,0,0,none,R
5611,5611,xh2_xtal.pdbqt,PR,Exo_ChnA,CB_bb,27,DSTT,faah_ExpandedExo_4_Jan2009.gpf,faah_template_EndByGen_March09.dpf,AD,masterpr_ref.pdb,0.375,none,none,0,0,0,0,0,0,none,R
